id;name;geoid;geoname;value;datetime
10205;Generación medida solar Sevilla;27;Sevilla;17918.668;2023-08-14T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;16397.281;2023-08-15T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;15786.912;2023-08-16T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;17744.323;2023-08-17T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;15116.013;2023-08-18T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;16149.626;2023-08-19T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;15448.975;2023-08-20T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;15745.335;2023-08-21T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;16236.051;2023-08-22T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;16215.521;2023-08-23T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;15713.093;2023-08-24T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;14005.733;2023-08-25T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;6205.578;2023-08-26T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;15187.219;2023-08-27T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;17060.214;2023-08-28T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;16898.415;2023-08-29T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;15643.971;2023-08-30T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;15603.957;2023-08-31T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;13185.887;2023-09-01T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;6821.67;2023-09-02T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;3537.05;2023-09-03T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;13035.899;2023-09-04T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;12882.549;2023-09-05T00:00:00+02:00
